city,osm_id,name,area,combined_score_cultural,combined_score_environmental,combined_score_nature,combined_score_physical,combined_score_social
taipeh,385941046,美堤河濱公園,42.560647121797,-0.432660119463522,-1.46486965481933,-0.208469044339394,1.26961893191482,-1.56996062682562
taipeh,168955498,美崙公園,5.887424615673,0.645962563574632,-0.975062784571153,-1.53917003090705,0.486629608795618,-0.211972919516429
taipeh,4730740,美術公園,5.53354520381839,1.16798531061248,-0.961055355677904,0.472730612347774,1.1723164682779,1.45388235585597
taipeh,232628886,群賢公園,0.0778809609274301,-0.223180225685379,-0.482535752546642,0.0125737832682968,0.812703488116507,0.0168073005902318
taipeh,232674053,老松公園,0.244597525521621,-0.231324347291767,-0.52072675319064,-0.115907080454537,1.42418449537635,-0.0448827772922593
taipeh,9495252,胡適公園,2.93039484455647,0.475569951048862,-0.826097116153142,2.21342057795618,0.290390098480188,-0.538148760285612
taipeh,166322259,臥龍公園,0.227759029076993,-0.230552967096097,-0.517109446994413,-0.103737862141212,0.667375882159296,-0.0390397279558419
taipeh,4603840,自強公園,2.51528371456931,-0.290122784253604,-0.796455831464038,-1.0435054552731,-0.506833062999873,-0.490269073182014
taipeh,382534910,至善公園,3.09314074351458,0.188345086745923,-0.836871444126861,-0.902763088612729,0.284214812598199,-0.543749802178546
taipeh,549537079,至聖公園,0.168017440041006,-0.227728151649172,-0.503862772427564,-0.0591738506959772,1.21014354519208,-0.0176423209245239
taipeh,673856795,至誠公園,0.408885541640097,-0.238345606186329,-0.553652207392306,0.0582534975315047,1.48794424321274,0.186859872993455
taipeh,375299580,致遠公園,0.217285201241569,-0.230067800456524,-0.514834309129352,-0.0960839208183227,1.16402561686507,-0.0353646885559226
taipeh,197316117,臺北好好看,0.380390962790627,-0.237188547609843,-0.548226303043695,-0.208420129537608,1.05633489029097,0.682710742997375
taipeh,209575978,臺北好好看二公園,0.126993753483581,-0.225703428247996,-0.494368045254336,-0.027232012894964,0.762967444582258,-0.0023054497006093
taipeh,296208076,臺北好好看公園2,0.171285445475072,0.54412728105561,-0.504604736620758,-0.061669941366175,1.20702476134138,-0.0188408186881944
taipeh,5551454,臺北市客家文化主題公園,3.79107125281965,0.179429321202386,-0.878680987754979,-0.774263404260206,0.608799588102657,-0.623087700867943
taipeh,296208077,臺北市電影主題公園,0.486130698825856,0.245718093397712,-0.567826771185317,-0.274359356940469,0.941276276148655,-0.120963626952192
taipeh,204616539,臺北行旅廣場,1.56238089181934,0.499796046380319,-0.712491393262215,-0.761035151791588,-0.153895635157254,0.169526499335179
taipeh,75035353,興南公園,0.324862995117858,-0.23486348686634,-0.537323175531106,-0.171740199279801,1.06949556541813,-0.0716910454572618
taipeh,16410525,興國公園,0.795224603795179,-0.252068597967497,-0.618004732229503,-0.443166344610245,0.243271068086393,-0.202016290475082
taipeh,420571827,興安公園,0.329936458277079,-0.235079929536776,-0.538338160641289,-0.175154777620855,0.643456071775458,-0.0733305550129414
taipeh,512571063,興家2號公園,0.0780184032271621,-0.22318744608929,-0.482569611870426,0.0124598748843457,0.812561163307329,0.0167526074875097
taipeh,7441861,興得綠色步道,0.197154531280395,-0.229123475458457,-0.510405996494499,-0.0811863422640412,0.6955532704415,-0.0282116172374051
taipeh,11791971,興旺公園,0.285272397854572,-0.233145452327831,-0.529266633483018,-0.129388975849902,1.13939190149017,-0.0586772804856903
